 1.2700 ; 7.4063 ; 6.0990
 1.2800 ; 7.4073 ; 6.0783
 1.2900 ; 7.4082 ; 6.0574
 1.3000 ; 7.4091 ; 6.0366
 1.3100 ; 7.4099 ; 6.0157
 1.3200 ; 7.4107 ; 5.9947
 1.3300 ; 7.4115 ; 5.9737
 1.3400 ; 7.4122 ; 5.9527
 1.3500 ; 7.4129 ; 5.9317
 1.3600 ; 7.4136 ; 5.9106
 1.3700 ; 7.4142 ; 5.8894
 1.3800 ; 7.4149 ; 5.8683
 1.3900 ; 7.4154 ; 5.8471
 1.4000 ; 7.4160 ; 5.8259
 1.4100 ; 7.4165 ; 5.8047
 1.4200 ; 7.4170 ; 5.7834
 1.4300 ; 7.4175 ; 5.7621
 1.4400 ; 7.4180 ; 5.7408
 1.4500 ; 7.4184 ; 5.7195
 1.4600 ; 7.4188 ; 5.6981
 1.4700 ; 7.4192 ; 5.6767
 1.4800 ; 7.4196 ; 5.6554
 1.4900 ; 7.4200 ; 5.6339
 1.5000 ; 7.4203 ; 5.6125
 1.5100 ; 7.4207 ; 5.5911
 1.5200 ; 7.4210 ; 5.5696
 1.5300 ; 7.4213 ; 5.5481
 1.5400 ; 7.4216 ; 5.5266
 1.5500 ; 7.4219 ; 5.5051
 1.5600 ; 7.4221 ; 5.4836
 1.5700 ; 7.4224 ; 5.4621
 1.5800 ; 7.4226 ; 5.4406
 1.5900 ; 7.4229 ; 5.4190
 1.6000 ; 7.4231 ; 5.3974
 1.6100 ; 7.4233 ; 5.3759
 1.6200 ; 7.4235 ; 5.3543
 1.6300 ; 7.4237 ; 5.3327
 1.6400 ; 7.4239 ; 5.3111
 1.6500 ; 7.4240 ; 5.2895
 1.6600 ; 7.4242 ; 5.2678
 1.6700 ; 7.4244 ; 5.2462
 1.6800 ; 7.4245 ; 5.2246
 1.6900 ; 7.4247 ; 5.2029
 1.7000 ; 7.4248 ; 5.1813
 1.7100 ; 7.4249 ; 5.1596
 1.7200 ; 7.4251 ; 5.1379
 1.7300 ; 7.4252 ; 5.1163
 1.7400 ; 7.4253 ; 5.0946
 1.7500 ; 7.4254 ; 5.0729
 1.7600 ; 7.4255 ; 5.0512
 1.7700 ; 7.4256 ; 5.0295
 1.7800 ; 7.4257 ; 5.0078
 1.7900 ; 7.4258 ; 4.9861
 1.8000 ; 7.4259 ; 4.9644
 1.8100 ; 7.4260 ; 4.9427
 1.8200 ; 7.4261 ; 4.9210
 1.8300 ; 7.4261 ; 4.8993
 1.8400 ; 7.4262 ; 4.8776
 1.8500 ; 7.4263 ; 4.8558
 1.8600 ; 7.4264 ; 4.8341
 1.8700 ; 7.4264 ; 4.8124
 1.8800 ; 7.4265 ; 4.7906
 1.8900 ; 7.4265 ; 4.7689
 1.9000 ; 7.4266 ; 4.7472
 1.9100 ; 7.4267 ; 4.7254
 1.9200 ; 7.4267 ; 4.7037
 1.9300 ; 7.4267 ; 4.6819
 1.9400 ; 7.4268 ; 4.6602
 1.9500 ; 7.4268 ; 4.6384
 1.9600 ; 7.4269 ; 4.6167
 1.9700 ; 7.4269 ; 4.5949
 1.9800 ; 7.4270 ; 4.5732
 1.9900 ; 7.4270 ; 4.5514
 2.0000 ; 7.4270 ; 4.5296
 2.0100 ; 7.4271 ; 4.5079
 2.0200 ; 7.4271 ; 4.4861
 2.0300 ; 7.4271 ; 4.4643
 2.0400 ; 7.4272 ; 4.4426
 2.0500 ; 7.4272 ; 4.4208
 2.0600 ; 7.4272 ; 4.3990
 2.0700 ; 7.4272 ; 4.3772
 2.0800 ; 7.4273 ; 4.3555
 2.0900 ; 7.4273 ; 4.3337
 2.1000 ; 7.4273 ; 4.3119
 2.1100 ; 7.4273 ; 4.2901
 2.1200 ; 7.4273 ; 4.2684
 2.1300 ; 7.4274 ; 4.2466
 2.1400 ; 7.4274 ; 4.2248
 2.1500 ; 7.4274 ; 4.2030
 2.1600 ; 7.4274 ; 4.1812
 2.1700 ; 7.4274 ; 4.1595
 2.1800 ; 7.4275 ; 4.1377
 2.1900 ; 7.4275 ; 4.1159
 2.2000 ; 7.4275 ; 4.0941
 2.2100 ; 7.4275 ; 4.0723
 2.2200 ; 7.4275 ; 4.0505
 2.2300 ; 7.4275 ; 4.0287
 2.2400 ; 7.4275 ; 4.0070
 2.2500 ; 7.4275 ; 3.9852
 2.2600 ; 7.4276 ; 3.9634
 2.2700 ; 7.4276 ; 3.9416
 2.2800 ; 7.4276 ; 3.9198
 2.2900 ; 7.4276 ; 3.8980
 2.3000 ; 7.4276 ; 3.8762
 2.3100 ; 7.4276 ; 3.8544
 2.3200 ; 7.4276 ; 3.8326
 2.3300 ; 7.4276 ; 3.8108
 2.3400 ; 7.4276 ; 3.7891
 2.3500 ; 7.4276 ; 3.7673
 2.3600 ; 7.4276 ; 3.7455
 2.3700 ; 7.4276 ; 3.7237
 2.3800 ; 7.4276 ; 3.7019
 2.3900 ; 7.4277 ; 3.6801
 2.4000 ; 7.4277 ; 3.6583
 2.4100 ; 7.4277 ; 3.6365
 2.4200 ; 7.4277 ; 3.6147
 2.4300 ; 7.4277 ; 3.5929
 2.4400 ; 7.4277 ; 3.5711
 2.4500 ; 7.4277 ; 3.5493
 2.4600 ; 7.4277 ; 3.5275
 2.4700 ; 7.4277 ; 3.5057
 2.4800 ; 7.4277 ; 3.4839
 2.4900 ; 7.4277 ; 3.4621
 2.5000 ; 7.4277 ; 3.4403
 2.5100 ; 7.4277 ; 3.4185
 2.5200 ; 7.4277 ; 3.3967
 2.5300 ; 7.4277 ; 3.3749
 2.5400 ; 7.4277 ; 3.3532
 2.5500 ; 7.4277 ; 3.3314
 2.5600 ; 7.4277 ; 3.3096
 2.5700 ; 7.4277 ; 3.2878
 2.5800 ; 7.4277 ; 3.2660
 2.5900 ; 7.4277 ; 3.2442
 2.6000 ; 7.4277 ; 3.2224
 2.6100 ; 7.4277 ; 3.2006
 2.6200 ; 7.4277 ; 3.1788
 2.6300 ; 7.4277 ; 3.1570
 2.6400 ; 7.4277 ; 3.1352
 2.6500 ; 7.4277 ; 3.1134
 2.6600 ; 7.4277 ; 3.0916
 2.6700 ; 7.4277 ; 3.0698
 2.6800 ; 7.4277 ; 3.0480
 2.6900 ; 7.4277 ; 3.0262
 2.7000 ; 7.4277 ; 3.0044
 2.7100 ; 7.4277 ; 2.9826
 2.7200 ; 7.4277 ; 2.9608
 2.7300 ; 7.4278 ; 2.9390
 2.7400 ; 7.4278 ; 2.9172
 2.7500 ; 7.4278 ; 2.8954
 2.7600 ; 7.4278 ; 2.8736
 2.7700 ; 7.4278 ; 2.8518
 2.7800 ; 7.4278 ; 2.8300
 2.7900 ; 7.4278 ; 2.8082
 2.8000 ; 7.4278 ; 2.7864
 2.8100 ; 7.4278 ; 2.7646
 2.8200 ; 7.4278 ; 2.7428
 2.8300 ; 7.4278 ; 2.7210
 2.8400 ; 7.4278 ; 2.6992
 2.8500 ; 7.4278 ; 2.6774
 2.8600 ; 7.4278 ; 2.6556
 2.8700 ; 7.4278 ; 2.6338
 2.8800 ; 7.4278 ; 2.6120
 2.8900 ; 7.4278 ; 2.5902
 2.9000 ; 7.4278 ; 2.5684
 2.9100 ; 7.4278 ; 2.5466
 2.9200 ; 7.4278 ; 2.5248
 2.9300 ; 7.4278 ; 2.5030
 2.9400 ; 7.4278 ; 2.4812
 2.9500 ; 7.4278 ; 2.4594
 2.9600 ; 7.4278 ; 2.4376
 2.9700 ; 7.4278 ; 2.4158
 2.9800 ; 7.4278 ; 2.3940
 2.9900 ; 7.4278 ; 2.3722
 3.0000 ; 7.4278 ; 2.3504
